Pointwise Variance X,Pointwise Variance Y,Pointwise Variance Z
0.03193264951345601,0.0053067243448552525,0.011970605744448207
0.03192438270096501,0.005061533059523704,0.008379202901931919
0.03191611695869047,0.004822140933262396,0.006075474021544119
0.03190785228660661,0.004588547966067868,0.004580908990912626
0.031899588684736614,0.004360754157955615,0.009987330550432287
0.03189132615308053,0.0041387595088956146,0.014663702579068232
0.031883064691617745,0.003922564018912982,0.01881255411690796
0.03187480430037142,0.0037121676879996314,0.014022786775928053
0.03186654497932345,0.003507570516155614,0.007087292845450912
0.03185828672848429,0.0033087725033822033,0.006082722821386537
0.03185002954784865,0.0031157736496783195,0.006034538962926534
0.031833518397195934,0.0027471734194852654,0.008559594124513493
0.03182526442718395,0.002571572042990794,0.005900394489149589
0.031817011527375524,0.002401769825565154,0.010044874997013939
0.03180875969777331,0.002237766767215784,0.011052985857096544
0.03180050893838235,0.002079562867925182,0.008246049040559892
0.03179225924918469,0.0019271581277092772,0.01016232588077191
0.031784010630203495,0.0017805525465626585,0.011434465125455102
0.03177576308142584,0.0016397461244864007,0.008082257503653966
0.031767516602854394,0.001504738861479592,0.015300555570005318
0.031759271194494204,0.001375530757543073,0.008405368998231497
0.03175102685633249,0.0012521218126758749,0.0035954717745099673
0.03174278358837691,0.0011345120268780534,0.0038173644961004205
0.03173454139062752,0.0010227014001505882,0.0035103611117144875
0.03172630026307911,0.000916689932492729,0.0018158527300651329
0.03171806020575745,0.0008164776239076969,0.0026379468973963924
0.031709821218629065,0.0007220644743887709,0.0036022791944200663
0.03170158330171458,0.0006334504839401183,0.001966511372347473
0.0316933464549831,0.0005506356525604064,0.0010646334489257197
0.03168511067847572,0.00047361998025121743,0.002643545228304574
0.031676875972171975,0.00040240346701173334,0.0025952417588399283
0.03166864233607182,0.0003369861128418866,0.00397755947287951
0.0316604097701881,0.00027736791774145574,0.002077013414122744
0.031652178274500245,0.00022354888170939853,0.0041741010624038585
